time,static_pressure,total_pressure
32.835000000000214,57146.7,57153.60231492353
33.27500000000021,57160.2,57166.38614344109
33.77500000000021,57175.5,57182.40186942592
34.15700000000021,57187.2,57193.707582162264
34.42700000000021,57195.50000000001,57202.190166805165
34.88400000000021,57209.6,57216.068521051544
35.38400000000021,57224.9,57231.676753460786
35.88400000000021,57240.200000000004,57246.554937067405
36.38400000000021,57255.49999999999,57262.429294894886
36.88400000000021,57270.899999999994,57277.10202952053
37.341000000000214,57284.9,57291.60184955618
37.62300000000021,57293.399999999994,57299.99053206354
37.84500000000021,57300.3,57306.900749171386
38.34500000000021,57315.59999999999,57322.18940925501
38.84500000000021,57330.899999999994,57337.50679781083
39.34500000000021,57346.299999999996,57352.88907592661
39.84500000000021,57361.6,57368.1458937999
40.34500000000021,57376.9,57383.56875859439
40.84500000000021,57392.200000000004,57398.68523431776
41.34500000000021,57407.50000000001,57414.17163840213
41.84500000000021,57422.799999999996,57429.345183160345
42.07800000000021,57429.99999999999,57436.62564517987
42.57800000000021,57445.299999999996,57451.85999765082
42.94100000000021,57456.399999999994,57463.0153065435
43.29200000000021,57467.100000000006,57473.67795807145
43.79200000000021,57482.399999999994,57488.99534359256
44.29200000000021,57497.7,57504.293569347334
44.78300000000021,57512.8,57519.38219363649
45.28300000000021,57528.09999999999,57534.690000281356
45.726000000000205,57541.600000000006,57548.20404174886
46.226000000000205,57556.899999999994,57563.47989205907
46.726000000000205,57572.2,57578.82289631113
47.226000000000205,57587.5,57594.057191637046
47.726000000000205,57602.8,57609.45462742078
48.226000000000205,57618.100000000006,57624.60589681612
48.726000000000205,57633.399999999994,57640.125151751214
49.226000000000205,57648.7,57655.12948516413
49.726000000000205,57664.0,57670.82859327883
50.226000000000205,57679.3,57685.58458431873
50.726000000000205,57694.50000000001,57701.51512616964
51.226000000000205,57709.9,57715.99811034426
51.6810000000002,57723.7,57730.48877716767
51.976000000000205,57732.899999999994,57739.432310240554
52.25500000000021,57741.9,57748.590187288246
52.75500000000021,57758.00000000001,57764.45518176462
53.25500000000021,57774.1,57780.84168026699
53.70600000000021,57788.7,57795.10104802219
54.20600000000021,57804.8,57811.59975116568
54.67500000000021,57819.899999999994,57826.376643709395
54.99700000000021,57830.3,57836.959797731026
55.31700000000021,57840.59999999999,57847.11349293967
55.81700000000021,57856.7,57863.41711259518
56.31700000000021,57872.799999999996,57879.23388314266
56.81700000000021,57888.9,57895.72079016194
57.31700000000021,57904.99999999999,57911.29196271937
57.81700000000021,57921.1,57928.09775340353
58.313000000000216,57937.1,57943.28875830366
58.73900000000022,57950.8,57957.675708316325
59.09300000000022,57962.1,57968.54825995604
59.40700000000022,57972.299999999996,57979.07339371204
59.868000000000215,57987.2,57993.540001336834
60.368000000000215,58003.200000000004,58009.89205949935
60.69000000000022,58013.5,58020.010121517065
61.09600000000022,58026.6,58033.323361495466
61.59600000000022,58042.700000000004,58049.126987232994
62.09600000000022,58058.7,58065.533720121304
62.59600000000022,58074.9,58081.178699535914
63.05600000000022,58089.6,58096.32279045927
63.35700000000022,58099.2,58105.75624845701
63.63000000000022,58108.00000000001,58114.650184514074
64.08600000000023,58122.7,58129.22962038002
64.58600000000023,58138.8,58145.475626911146
65.08600000000023,58154.899999999994,58161.38152657006
65.58600000000023,58170.899999999994,58177.65313258561
66.08600000000023,58187.0,58193.43357787801
66.45500000000023,58198.9,58205.51672425629
66.70100000000022,58206.7,58213.28210225457
67.12300000000022,58220.299999999996,58226.92191236784
67.62300000000022,58236.4,58242.95276323715
68.12300000000022,58252.4,58259.047426873876
68.62300000000022,58268.49999999999,58275.01091742988
69.06200000000021,58282.600000000006,58289.27282341028
69.46400000000021,58295.50000000001,58301.97190962388
69.96400000000021,58311.5,58318.03078927373
70.20500000000021,58319.2,58325.802045747136
70.45300000000022,58327.1,58333.68991156304
70.95300000000022,58343.200000000004,58349.81068103859
71.45300000000022,58359.299999999996,58365.80954623981
71.91400000000021,58374.0,58380.69424722931
72.34700000000022,58387.9,58394.354739993505
72.84700000000022,58403.9,58410.58730492916
73.25300000000023,58416.9,58423.376445148075
73.75300000000023,58433.00000000001,58439.75495400754
74.25300000000023,58449.0,58455.447479547765
74.60800000000023,58460.4,58467.16729223419
75.10800000000023,58476.5,58482.96267017534
75.46000000000024,58487.8,58494.52754389269
75.96000000000024,58503.8,58510.26829996008
76.36700000000023,58516.9,58523.67911251774
76.86700000000023,58532.899999999994,58539.253471147174
77.36700000000023,58548.9,58555.83641618349
77.86700000000023,58565.0,58571.19611560714
78.31900000000023,58579.49999999999,58586.26214210479
78.62500000000023,58589.200000000004,58595.79776668163
78.80600000000022,58595.00000000001,58601.59507491994
79.10500000000023,58604.600000000006,58611.205615437335
79.60500000000023,58620.6,58627.16202032547
80.10500000000023,58636.6,58643.25052047567
80.60500000000023,58652.700000000004,58659.168859026875
81.10500000000023,58668.600000000006,58675.376999984546
81.59900000000023,58684.5,58690.787889244435
82.09300000000023,58700.3,58707.155324655854
82.47400000000023,58712.5,58718.802914894855
82.92400000000023,58726.8,58733.799889559275
83.42400000000023,58742.899999999994,58749.167790253814
83.79700000000024,58754.899999999994,58761.54842975711
84.04700000000024,58762.8,58769.36847054095
84.38300000000024,58773.6,58780.23719884602
84.88300000000024,58789.6,58796.125912224794
85.38300000000024,58805.600000000006,58812.29849936999
85.88300000000024,58821.6,58828.04562002919
86.38300000000024,58837.6,58844.4026280455
86.88300000000024,58853.59999999999,58859.912021437085
87.38300000000024,58869.600000000006,58876.587077144155
87.88300000000024,58885.6,58891.779761922866
88.31800000000024,58899.5,58906.17790237545
88.58900000000024,58908.1,58914.704205940245
88.76900000000025,58913.8,58920.39181093818
89.23300000000025,58928.700000000004,58935.30607599597
89.73300000000025,58944.7,58951.23021033282
90.20500000000024,58959.7,58966.27661212069
90.45900000000024,58967.8,58974.39347455406
90.64700000000025,58973.8,58980.40693775131
91.14700000000025,58989.8,58996.36965881175
91.64700000000025,59005.8,59012.32926302366
91.92200000000025,59014.6,59021.223578667836
92.23100000000025,59024.4,59030.96955502491
92.67300000000024,59038.5,59045.08695646072
93.11200000000024,59052.5,59059.11084175223
93.61200000000024,59068.49999999999,59075.07675527103
94.11200000000024,59084.5,59091.12993077295
94.61200000000024,59100.5,59107.057065815454
95.11200000000024,59116.4,59123.05553600417
95.61200000000024,59132.399999999994,59138.88279441357
96.11200000000024,59148.299999999996,59154.98119959847
96.50300000000024,59160.799999999996,59167.278905523766
97.00300000000024,59176.8,59183.34136066466
97.28300000000024,59185.6,59192.20995053879
97.55800000000025,59194.399999999994,59200.984872620975
98.05800000000025,59210.4,59216.934707276036
98.49000000000025,59224.1,59230.72315176369
98.79600000000025,59233.90000000001,59240.46259355309
99.29600000000025,59249.8,59256.448193968776
99.79600000000025,59265.8,59272.33321642308
100.29600000000025,59281.7,59288.32836736919
100.79600000000025,59297.7,59304.22962275899
101.01700000000025,59304.700000000004,59311.31423637557
101.41500000000025,59317.399999999994,59323.97977764987
101.91100000000024,59333.2,59339.820052500036
102.41100000000024,59349.1,59355.624543179045
102.82200000000024,59362.2,59368.85190086101
103.32200000000024,59378.09999999999,59384.62390417793
103.82200000000024,59394.100000000006,59400.80367351764
104.32200000000024,59410.0,59416.44325207492
104.82200000000024,59425.9,59432.71478831381
105.32200000000024,59441.9,59448.183775009806
105.82200000000024,59457.799999999996,59464.62433921415
106.19700000000024,59469.7,59476.03686200994
106.64100000000025,59483.799999999996,59490.76257512576
107.14100000000025,59499.8,59505.89096968732
107.64100000000025,59515.700000000004,59522.665598527805
108.00700000000025,59527.200000000004,59533.656749177135
108.28700000000025,59536.2,59542.747651257
108.45600000000024,59541.600000000006,59548.21937737854
108.95600000000024,59557.50000000001,59564.052778828955
109.25400000000025,59566.99999999999,59573.615168855715
109.54400000000025,59576.2,59582.77385101628
110.04400000000025,59592.100000000006,59598.69146891266
110.54400000000025,59608.00000000001,59614.570217543755
111.04400000000025,59623.9,59630.53328851021
111.54400000000025,59639.9,59646.379499062845
112.04400000000025,59655.700000000004,59662.46694385762
112.54400000000025,59671.7,59678.03201532543
113.00700000000025,59686.3,59693.04676439163
113.33500000000025,59696.7,59703.129916606806
113.78300000000024,59711.0,59717.719514097415
114.20500000000024,59724.4,59730.90948119239
114.56100000000023,59735.7,59742.41521338027
115.06100000000023,59751.6,59757.98989695727
115.56100000000023,59767.49999999999,59774.24434415001
115.93100000000024,59779.200000000004,59785.58589622769
116.43100000000024,59795.100000000006,59802.00209417235
116.93100000000024,59811.0,59817.16061251625
117.41500000000023,59826.3,59833.12549067735
117.73400000000024,59836.4,59842.90645462186
118.02400000000024,59845.6,59852.33177695588
118.52400000000024,59861.5,59867.87703390753
119.02400000000024,59877.4,59884.18400543597
119.52400000000024,59893.200000000004,59899.75996981663
119.68300000000025,59898.299999999996,59904.87014728379
119.83800000000025,59903.200000000004,59909.79655316098
120.03600000000024,59909.5,59916.10361615363
120.53600000000024,59925.4,59931.97904404436
121.03600000000024,59941.3,59947.91296160198
121.53600000000024,59957.2,59963.72032064304
121.82700000000024,59966.4,59973.02171647332
122.10100000000024,59975.0,59981.567223814316
122.47900000000024,59987.0,59993.61378793803
122.87200000000024,59999.5,60006.072641448205
123.37200000000024,60015.4,60022.01632334738
123.87200000000024,60031.200000000004,60037.752742939236
124.31900000000024,60045.399999999994,60052.03856488892
124.76300000000025,60059.5,60066.04227962601
125.26300000000025,60075.4,60082.08048010157
125.76300000000025,60091.200000000004,60097.68364265131
126.26300000000025,60107.100000000006,60113.85887957355
126.76300000000025,60123.0,60129.37396495049
127.26300000000025,60138.8,60145.46981481668
127.61800000000025,60150.0,60156.585988380546
127.85600000000025,60157.50000000001,60164.086653343766
128.35600000000025,60173.4,60179.99782672182
128.85600000000025,60189.200000000004,60195.76020978245
129.25500000000025,60201.9,60208.55584256759
